,state/ut,district,year,murder,assault on women,kidnapping and abduction,dacoity,robbery,arson,hurt,prevention of atrocities (poa) act,protection of civil rights (pcr) act,other crimes against scs,total_atrocities
5027,gujarat,surat commr.,2008,0,0,0,0,1,0,2,24,0,1,28
5028,gujarat,surat rural,2008,0,0,0,0,0,0,1,3,0,7,11
5029,gujarat,surendranagar,2008,1,1,1,0,1,2,53,11,0,11,81
5030,gujarat,tapi,2008,0,0,0,0,0,0,0,0,0,0,0
5031,gujarat,vadodara commr.,2008,0,0,0,0,0,0,5,8,0,7,20
5032,gujarat,vadodara rural,2008,0,1,1,0,0,0,1,5,0,13,21
5033,gujarat,valsad,2008,0,0,0,0,0,0,0,0,0,2,2
5034,gujarat,w.rly,2008,0,0,2,0,0,0,0,0,0,0,2
5035,haryana,ambala,2008,0,0,0,0,0,0,0,1,0,0,1
5036,haryana,bhiwani,2008,0,6,2,0,0,0,2,0,0,6,16
5037,haryana,faridabad,2008,0,1,1,0,0,1,0,12,0,9,24
5038,haryana,fatehabad,2008,1,2,1,0,0,0,7,0,0,6,17
5039,haryana,grp,2008,0,0,0,0,0,0,0,0,1,0,1
5040,haryana,gurgaon,2008,0,7,4,0,0,0,0,22,0,11,44
5041,haryana,hissar,2008,0,3,2,0,0,0,2,2,0,7,16
5042,haryana,jhajjar,2008,0,5,0,0,0,0,0,0,0,4,9
5043,haryana,jind,2008,0,2,1,0,0,0,1,8,0,4,16
5044,haryana,kaithal,2008,0,0,0,0,0,0,0,0,0,0,0
5045,haryana,karnal,2008,0,3,3,0,0,0,7,1,0,6,20
5046,haryana,kurukshetra,2008,0,5,0,0,0,0,0,1,0,1,7
5047,haryana,mahendragarh,2008,0,4,4,0,0,0,0,9,0,9,26
5048,haryana,mewat,2008,0,2,1,0,0,0,0,4,0,1,8
5049,haryana,palwal,2008,0,0,0,0,0,0,0,16,0,0,16
5050,haryana,panchkula,2008,0,0,0,0,0,0,0,3,0,0,3
5051,haryana,panipat,2008,1,2,3,0,0,0,7,1,0,11,25
5052,haryana,rewari,2008,0,2,6,0,0,0,4,5,0,8,25
5053,haryana,rohtak,2008,0,3,3,0,0,0,2,0,0,5,13
5054,haryana,sirsa,2008,2,2,0,0,0,1,2,6,1,2,16
5055,haryana,sonipat,2008,1,4,0,0,0,0,4,7,0,7,23
5056,haryana,yamunanagar,2008,1,7,1,0,0,0,1,1,0,4,15
5057,himachal pradesh,bilaspur,2008,0,0,0,0,0,0,0,4,0,0,4
5058,himachal pradesh,chamba,2008,0,0,0,0,0,0,0,0,0,0,0
5059,himachal pradesh,g.r.p.,2008,0,0,0,0,0,0,0,0,0,0,0
5060,himachal pradesh,hamirpur,2008,0,1,0,0,0,0,0,10,0,0,11
5061,himachal pradesh,kangra,2008,0,2,0,0,0,0,0,12,0,0,14
5062,himachal pradesh,kinnaur,2008,0,0,0,0,0,0,0,0,0,0,0
5063,himachal pradesh,kullu,2008,0,0,0,0,0,0,0,5,0,0,5
5064,himachal pradesh,lahaul-spiti,2008,0,0,0,0,0,0,0,0,0,0,0
5065,himachal pradesh,mandi,2008,0,1,0,0,0,0,0,2,0,0,3
5066,himachal pradesh,shimla,2008,0,1,0,0,0,0,0,9,1,7,18
5067,himachal pradesh,sirmaur,2008,0,0,0,0,0,0,0,0,2,4,6
5068,himachal pradesh,solan,2008,0,0,0,0,0,0,0,1,0,4,5
5069,himachal pradesh,una,2008,0,0,0,0,0,0,0,5,0,0,5
5070,jammu & kashmir,anantnag,2008,0,0,0,0,0,0,0,0,0,0,0
5071,jammu & kashmir,awantipora,2008,0,0,0,0,0,0,0,0,0,0,0
5072,jammu & kashmir,bandipora,2008,0,0,0,0,0,0,0,0,0,0,0
5073,jammu & kashmir,baramulla,2008,0,0,0,0,0,0,0,0,0,0,0
5074,jammu & kashmir,budgam,2008,0,0,0,0,0,0,0,0,0,0,0
5075,jammu & kashmir,crime jammu,2008,0,0,0,0,0,0,0,0,0,0,0
5076,jammu & kashmir,crime srinagar,2008,0,0,0,0,0,0,0,0,0,0,0
5077,jammu & kashmir,doda,2008,0,0,0,0,0,0,0,0,0,0,0
5078,jammu & kashmir,ganderbal,2008,0,0,0,0,0,0,0,0,0,0,0
5079,jammu & kashmir,handwara,2008,0,0,0,0,0,0,0,0,0,0,0
5080,jammu & kashmir,jammu,2008,0,0,0,0,0,0,0,0,0,0,0
5081,jammu & kashmir,kargil,2008,0,0,0,0,0,0,0,0,0,0,0
5082,jammu & kashmir,kathua,2008,0,0,0,0,0,0,0,0,0,0,0
5083,jammu & kashmir,kishtwar,2008,0,0,0,0,0,0,0,0,0,0,0
5084,jammu & kashmir,kulgam,2008,0,0,0,0,0,0,0,0,0,0,0
5085,jammu & kashmir,kupwara,2008,0,0,0,0,0,0,0,0,0,0,0
5086,jammu & kashmir,leh,2008,0,0,0,0,0,0,0,0,0,0,0
5087,jammu & kashmir,poonch,2008,0,0,0,0,0,0,0,0,0,0,0
5088,jammu & kashmir,pulwama,2008,0,0,0,0,0,0,0,0,0,0,0
5089,jammu & kashmir,railways,2008,0,0,0,0,0,0,0,0,0,0,0
5090,jammu & kashmir,rajouri,2008,0,0,0,0,0,0,0,0,0,0,0
5091,jammu & kashmir,ramban,2008,0,0,0,0,0,0,0,0,0,0,0
5092,jammu & kashmir,reasi,2008,0,0,0,0,0,0,0,0,0,0,0
5093,jammu & kashmir,samba,2008,0,0,0,0,0,0,0,0,0,0,0
5094,jammu & kashmir,shopian,2008,0,0,0,0,0,0,0,0,0,0,0
5095,jammu & kashmir,srinagar,2008,0,0,0,0,0,0,0,0,0,0,0
5096,jammu & kashmir,udhampur,2008,0,0,0,0,0,0,0,0,0,0,0
5097,jharkhand,bokaro,2008,0,0,0,0,0,0,0,0,0,43,43
5098,jharkhand,chaibasa,2008,0,0,0,0,0,0,0,0,0,0,0
5099,jharkhand,chatra,2008,0,0,0,0,0,0,0,14,0,0,14
5100,jharkhand,deoghar,2008,0,0,0,0,0,0,0,10,0,0,10
5101,jharkhand,dhanbad,2008,0,3,0,0,0,0,3,19,0,13,38
5102,jharkhand,dhanbad rly.,2008,0,0,0,0,0,0,0,0,0,0,0
5103,jharkhand,dumka,2008,0,3,5,0,0,0,16,26,0,2,52
5104,jharkhand,garhwa,2008,0,0,0,0,0,0,0,19,0,19,38
5105,jharkhand,giridih,2008,3,1,0,0,0,0,11,20,0,1,36
5106,jharkhand,godda,2008,0,0,0,0,0,0,0,0,0,0,0
5107,jharkhand,gumla,2008,0,0,0,0,0,0,0,2,0,0,2
5108,jharkhand,hazaribagh,2008,1,7,0,0,0,0,45,83,0,30,166
5109,jharkhand,jamshedpur,2008,2,2,0,0,0,0,10,5,0,35,54
5110,jharkhand,jamshedpur rly.,2008,0,0,0,0,0,0,0,0,0,0,0
5111,jharkhand,jamtara,2008,0,1,0,0,0,0,5,7,0,1,14
5112,jharkhand,khunti,2008,0,0,0,0,0,0,0,0,0,0,0
5113,jharkhand,koderma,2008,0,0,0,0,0,0,0,22,0,19,41
5114,jharkhand,latehar,2008,0,0,0,0,0,0,2,2,0,0,4
5115,jharkhand,lohardagga,2008,0,0,0,0,0,0,0,0,0,0,0
5116,jharkhand,pakur,2008,0,1,0,0,0,0,2,3,0,0,6
5117,jharkhand,palamu,2008,0,0,0,0,0,0,0,16,0,13,29
5118,jharkhand,ramgarh,2008,0,0,0,0,0,0,3,8,0,1,12
5119,jharkhand,ranchi,2008,0,0,0,0,0,0,0,4,0,0,4
5120,jharkhand,sahebganj,2008,1,2,0,0,0,0,12,6,0,2,23
5121,jharkhand,saraikela,2008,0,1,0,0,0,0,3,6,0,2,12
5122,jharkhand,simdega,2008,0,0,0,0,0,0,0,0,0,0,0
5123,karnataka,bagalkot,2008,2,0,1,0,0,0,1,30,0,28,62
5124,karnataka,bangalore commr.,2008,0,0,0,0,0,0,11,137,41,0,189
5125,karnataka,bangalore rural,2008,1,0,1,0,0,0,27,45,0,45,119
5126,karnataka,belgaum,2008,0,2,0,0,0,0,0,59,0,0,61
5127,karnataka,bellary,2008,1,0,0,0,0,0,0,34,2,34,71
5128,karnataka,bidar,2008,1,1,2,0,0,1,13,23,0,9,50
5129,karnataka,bijapur,2008,4,5,0,0,0,0,63,85,0,13,170
5130,karnataka,cbpura,2008,0,0,0,0,0,0,0,30,0,30,60
5131,karnataka,chamarajnagar,2008,0,0,0,0,0,0,0,15,0,15,30
5132,karnataka,chickmagalur,2008,1,0,0,0,0,0,3,44,0,41,89
5133,karnataka,chitradurga,2008,2,4,1,0,0,0,11,21,2,9,50
5134,karnataka,dakshin kannada,2008,0,1,0,0,0,0,2,36,0,33,72
5135,karnataka,davanagere,2008,0,0,0,0,0,0,0,24,0,24,48
5136,karnataka,dharwad commr.,2008,0,0,0,0,0,0,0,14,0,14,28
5137,karnataka,dharwad rural,2008,0,0,0,0,0,0,0,12,0,12,24
5138,karnataka,gadag,2008,0,0,0,0,0,0,0,18,0,18,36
5139,karnataka,gulbarga,2008,2,2,2,2,0,0,56,155,1,96,316
5140,karnataka,hassan,2008,0,0,0,0,0,0,0,35,0,35,70
5141,karnataka,haveri,2008,0,0,0,0,0,0,0,28,0,0,28
5142,karnataka,k.g.f.,2008,0,0,0,0,0,0,0,7,0,0,7
5143,karnataka,kodagu,2008,0,3,0,0,0,0,8,4,0,12,27
5144,karnataka,kolar,2008,1,1,0,0,0,0,0,68,0,68,138
5145,karnataka,koppal,2008,0,0,0,0,0,0,0,23,0,0,23
5146,karnataka,mandya,2008,1,0,0,0,0,0,0,27,0,26,54
5147,karnataka,mysore commr.,2008,0,0,0,0,0,0,0,0,0,0,0
5148,karnataka,mysore rural,2008,2,0,0,0,0,0,0,56,1,56,115
5149,karnataka,raichur,2008,0,0,0,0,0,0,0,33,2,0,35
5150,karnataka,railways,2008,0,0,0,0,0,0,0,0,0,0,0
5151,karnataka,ramanagar,2008,5,4,0,0,0,0,22,46,0,15,92
5152,karnataka,shimoga,2008,2,1,1,0,0,0,12,1,0,21,38
5153,karnataka,tumkur,2008,2,3,0,0,0,0,14,39,0,48,106
5154,karnataka,udupi,2008,0,0,0,0,0,0,0,59,0,49,108
5155,karnataka,uttar kannada,2008,0,2,0,0,0,0,0,38,0,36,76
5156,kerala,alapuzha,2008,1,4,0,0,0,0,6,9,0,14,34
5157,kerala,ernakulam commr.,2008,0,0,0,0,0,0,0,2,0,2,4
5158,kerala,ernakulam rural,2008,0,3,0,0,0,0,8,8,0,32,51
5159,kerala,idukki,2008,0,1,0,0,0,0,9,5,0,9,24
5160,kerala,kannur,2008,1,4,0,0,0,0,7,1,0,16,29
5161,kerala,kasargod,2008,0,0,0,0,0,0,3,2,0,10,15
5162,kerala,kollam,2008,0,16,0,0,0,0,20,4,0,26,66
5163,kerala,kottayam,2008,0,4,0,0,0,0,5,4,0,15,28
5164,kerala,kozhikode commr.,2008,0,2,0,0,0,0,4,2,0,7,15
5165,kerala,kozhikode rural,2008,0,10,1,0,0,0,7,0,0,15,33
5166,kerala,malappuram,2008,0,2,0,0,0,0,14,0,0,25,41
5167,kerala,palakkad,2008,0,10,0,0,0,0,7,2,0,21,40
5168,kerala,pathanamthitta,2008,0,1,0,0,0,0,12,3,0,13,29
5169,kerala,railways,2008,0,0,0,0,0,0,1,0,0,0,1
5170,kerala,thrissur,2008,1,7,0,1,0,0,7,3,0,18,37
5171,kerala,trivandrum commr.,2008,0,1,0,0,0,0,2,1,0,9,13
5172,kerala,trivandrum rural,2008,0,1,2,0,1,0,27,5,0,9,45
5173,kerala,wayanadu,2008,0,1,0,0,0,0,5,0,0,8,14
5174,madhya pradesh,alirajpur,2008,0,0,0,0,0,0,0,0,0,1,1
5175,madhya pradesh,anuppur,2008,3,3,1,0,1,0,0,0,0,9,17
5176,madhya pradesh,ashok nagar,2008,3,3,0,0,0,4,17,0,0,18,45
5177,madhya pradesh,balaghat,2008,0,3,0,0,0,0,10,0,0,18,31
5178,madhya pradesh,barwani,2008,0,0,0,0,0,0,3,0,0,1,4
5179,madhya pradesh,betul,2008,0,7,0,0,0,0,0,0,0,31,38
5180,madhya pradesh,bhind,2008,3,12,1,0,0,3,20,0,0,73,112
5181,madhya pradesh,bhopal,2008,2,12,0,0,0,0,1,0,0,31,46
5182,madhya pradesh,bhopal rly.,2008,1,0,0,0,0,0,0,0,0,1,2
5183,madhya pradesh,burhanpur,2008,1,1,0,0,0,0,0,0,0,8,10
5184,madhya pradesh,chhatarpur,2008,4,13,3,0,0,4,150,0,0,22,196
5185,madhya pradesh,chhindwara,2008,2,17,0,0,0,0,2,0,0,30,51
5186,madhya pradesh,damoh,2008,3,4,0,0,0,0,28,0,0,18,53
5187,madhya pradesh,datiya,2008,3,11,2,0,1,3,5,0,0,117,142
5188,madhya pradesh,dewas,2008,4,7,0,0,0,2,2,0,0,62,77
5189,madhya pradesh,dhar,2008,1,5,1,0,0,1,16,0,0,18,42
5190,madhya pradesh,dindori,2008,0,1,0,0,0,0,1,0,0,3,5
5191,madhya pradesh,guna,2008,2,9,1,0,0,0,5,0,0,23,40
5192,madhya pradesh,gwalior,2008,11,8,3,0,2,1,14,0,0,98,137
5193,madhya pradesh,harda,2008,1,0,1,0,0,0,17,0,0,5,24
5194,madhya pradesh,hoshangabad,2008,1,6,1,0,0,1,48,0,0,28,85
5195,madhya pradesh,indore,2008,1,10,0,0,0,0,11,0,0,42,64
5196,madhya pradesh,indore rly.,2008,0,0,0,0,0,0,0,0,0,0,0
5197,madhya pradesh,jabalpur,2008,2,9,0,0,0,1,15,0,0,21,48
5198,madhya pradesh,jabalpur rly.,2008,1,0,0,0,0,0,0,0,0,1,2
5199,madhya pradesh,jhabua,2008,0,0,0,0,0,0,0,0,0,0,0
5200,madhya pradesh,katni,2008,0,8,0,0,0,2,0,0,0,8,18
5201,madhya pradesh,khandwa,2008,1,3,0,0,0,1,4,0,0,27,36
5202,madhya pradesh,khargon,2008,1,3,0,0,0,1,0,0,0,11,16
5203,madhya pradesh,mandla,2008,1,1,0,0,0,0,5,0,0,4,11
5204,madhya pradesh,mandsaur,2008,2,6,2,0,0,1,4,0,0,64,79
5205,madhya pradesh,morena,2008,4,4,0,0,2,2,18,0,0,150,180
5206,madhya pradesh,narsinghpur,2008,1,8,0,0,0,1,34,0,0,12,56
5207,madhya pradesh,neemuch,2008,1,1,0,0,0,0,4,0,0,14,20
5208,madhya pradesh,panna,2008,2,7,0,0,0,0,2,0,0,32,43
5209,madhya pradesh,raisen,2008,1,11,2,0,0,0,31,0,0,29,74
5210,madhya pradesh,rajgarh,2008,0,16,0,0,0,1,60,0,0,49,126
5211,madhya pradesh,ratlam,2008,3,7,2,0,1,1,7,0,0,31,52
5212,madhya pradesh,rewa,2008,0,11,0,0,0,0,4,0,0,33,48
5213,madhya pradesh,sagar,2008,2,19,2,0,0,2,72,0,0,42,139
5214,madhya pradesh,satna,2008,3,11,0,0,2,2,5,0,0,42,65
5215,madhya pradesh,seoni,2008,2,6,0,0,0,0,1,0,0,27,36
5216,madhya pradesh,shahdol,2008,0,2,0,0,0,0,2,0,0,15,19
5217,madhya pradesh,shajapur,2008,0,22,1,0,0,0,4,0,0,74,101
5218,madhya pradesh,sheopur,2008,0,1,0,0,0,0,6,0,0,36,43
5219,madhya pradesh,shivpuri,2008,4,9,0,0,0,1,10,0,0,95,119
5220,madhya pradesh,sidhi,2008,0,6,0,0,0,0,0,0,0,4,10
5221,madhya pradesh,sihore,2008,3,10,0,0,0,1,8,0,0,34,56
5222,madhya pradesh,singrauli,2008,0,6,0,0,0,1,0,0,0,3,10
5223,madhya pradesh,tikamgarh,2008,1,5,2,1,1,1,10,0,0,39,60
5224,madhya pradesh,ujjain,2008,3,15,0,0,0,1,6,0,0,128,153
5225,madhya pradesh,umariya,2008,1,8,0,0,0,0,4,0,0,5,18
5226,madhya pradesh,vidisha,2008,2,10,2,0,0,2,40,0,0,49,105
5227,maharashtra,ahmednagar,2008,2,3,1,0,1,2,5,13,3,24,54
5228,maharashtra,akola,2008,2,4,0,0,0,0,1,4,0,12,23
5229,maharashtra,amravati commr.,2008,0,1,0,0,1,0,0,6,2,2,12
5230,maharashtra,amravati rural,2008,0,4,1,0,0,0,2,5,2,10,24
5231,maharashtra,aurangabad commr.,2008,1,0,3,0,0,0,1,5,0,6,16
5232,maharashtra,aurangabad rural,2008,1,3,1,1,0,0,6,8,3,26,49
5233,maharashtra,beed,2008,0,3,0,1,0,0,3,17,0,31,55
5234,maharashtra,bhandara,2008,0,1,0,1,0,1,3,8,0,15,29
5235,maharashtra,buldhana,2008,1,5,3,0,0,0,2,9,0,33,53
5236,maharashtra,chandrapur,2008,0,2,0,0,0,0,0,3,0,10,15
5237,maharashtra,dhule,2008,0,0,1,2,0,0,2,12,0,11,28
5238,maharashtra,gadchiroli,2008,0,0,0,0,0,0,0,2,0,2,4
5239,maharashtra,gondia,2008,1,2,1,0,0,0,4,2,0,15,25
5240,maharashtra,hingoli,2008,1,5,0,0,0,0,4,3,0,16,29
5241,maharashtra,jalgaon,2008,0,3,1,1,1,0,2,16,0,15,39
5242,maharashtra,jalna,2008,0,0,0,2,0,3,1,7,0,15,28
5243,maharashtra,kolhapur,2008,0,4,2,2,0,0,2,12,2,22,46
5244,maharashtra,latur,2008,1,2,3,0,0,1,2,10,1,19,39
5245,maharashtra,mumbai commr.,2008,0,0,0,0,0,0,8,14,0,9,31
5246,maharashtra,mumbai rly.,2008,0,0,0,0,0,0,0,0,0,0,0
5247,maharashtra,nagpur commr.,2008,2,3,0,0,0,0,0,5,0,4,14
5248,maharashtra,nagpur rly.,2008,0,0,0,1,0,0,0,0,0,0,1
5249,maharashtra,nagpur rural,2008,1,3,1,0,0,0,0,2,0,13,20
5250,maharashtra,nanded,2008,2,1,1,0,0,0,5,9,0,31,49
5251,maharashtra,nandurbar,2008,0,0,0,0,0,0,2,2,0,0,4
5252,maharashtra,nasik commr.,2008,0,0,0,0,0,0,1,5,1,10,17
5253,maharashtra,nasik rural,2008,1,3,1,0,0,0,7,9,1,16,38
5254,maharashtra,navi mumbai,2008,0,1,0,0,0,0,1,4,0,3,9
5255,maharashtra,osmanabad,2008,0,1,0,3,0,0,4,9,0,31,48
5256,maharashtra,parbhani,2008,1,1,0,0,2,2,7,8,0,17,38
5257,maharashtra,pune commr.,2008,0,4,0,0,1,0,1,5,0,3,14
5258,maharashtra,pune rly.,2008,0,0,0,0,0,0,0,2,0,0,2
5259,maharashtra,pune rural,2008,2,9,2,0,0,0,4,19,0,22,58
5260,maharashtra,raigad,2008,0,0,0,0,0,0,3,5,0,3,11
5261,maharashtra,ratnagiri,2008,0,3,0,0,0,0,0,8,0,1,12
5262,maharashtra,sangli,2008,0,5,0,0,0,0,0,14,0,7,26
5263,maharashtra,satara,2008,1,2,0,1,0,0,1,13,2,12,32
5264,maharashtra,sindhudurg,2008,0,0,0,0,0,0,0,7,0,2,9
5265,maharashtra,solapur commr.,2008,0,0,0,0,0,0,0,2,1,2,5
5266,maharashtra,solapur rural,2008,1,5,0,1,0,1,3,20,0,36,67
5267,maharashtra,thane commr.,2008,0,2,0,1,0,0,4,15,0,3,25
5268,maharashtra,thane rural,2008,0,1,0,0,0,0,2,6,1,11,21
5269,maharashtra,wardha,2008,1,0,0,0,0,0,2,4,0,9,16
5270,maharashtra,washim,2008,1,4,0,0,0,0,1,2,1,26,35
5271,maharashtra,yavatmal,2008,0,3,2,0,0,0,1,3,0,13,22
5272,manipur,bishnupur,2008,0,0,0,0,0,0,0,0,0,0,0
5273,manipur,chandel,2008,0,0,0,0,0,0,0,0,0,0,0
5274,manipur,churachandpur,2008,0,0,0,0,0,0,0,0,0,0,0
5275,manipur,cid,2008,0,0,0,0,0,0,0,0,0,0,0
5276,manipur,imphal east,2008,0,0,0,0,0,0,0,0,0,0,0
5277,manipur,imphal west,2008,0,0,0,0,0,0,0,0,0,0,0
5278,manipur,senapati,2008,0,0,0,0,0,0,0,0,0,0,0
5279,manipur,tamenglong,2008,0,0,0,0,0,0,0,0,0,0,0
5280,manipur,thoubal,2008,0,0,0,0,0,0,0,0,0,0,0
5281,manipur,ukhrul,2008,0,0,0,0,0,0,0,0,0,0,0
5282,meghalaya,garo hills east,2008,0,0,0,0,0,0,0,0,0,0,0
5283,meghalaya,garo hills south,2008,0,0,0,0,0,0,0,0,0,0,0
5284,meghalaya,garo hills west,2008,0,0,0,0,0,0,0,0,0,0,0
5285,meghalaya,jaintia hills,2008,0,0,0,0,0,0,0,0,0,0,0
5286,meghalaya,khasi hills east,2008,0,0,0,0,0,0,0,0,0,0,0
5287,meghalaya,khasi hills west,2008,0,0,0,0,0,0,0,0,0,0,0
5288,meghalaya,ri-bhoi,2008,0,0,0,0,0,0,0,0,0,0,0
5289,mizoram,aizawl,2008,0,0,0,0,0,0,0,0,0,0,0
5290,mizoram,champhai,2008,0,0,0,0,0,0,0,0,0,0,0
5291,mizoram,kolasib,2008,0,0,0,0,0,0,0,0,0,0,0
5292,mizoram,lawngtlai,2008,0,0,0,0,0,0,0,0,0,0,0
5293,mizoram,lunglei,2008,0,0,0,0,0,0,0,0,0,0,0
5294,mizoram,mamit,2008,0,0,0,0,0,0,0,0,0,0,0
5295,mizoram,saiha,2008,0,0,0,0,0,0,0,0,0,0,0
5296,mizoram,serchhip,2008,0,0,0,0,0,0,0,0,0,0,0
5297,nagaland,dimapur,2008,0,0,0,0,0,0,0,0,0,0,0
5298,nagaland,kiphire,2008,0,0,0,0,0,0,0,0,0,0,0
5299,nagaland,kohima,2008,0,0,0,0,0,0,0,0,0,0,0
5300,nagaland,longleng,2008,0,0,0,0,0,0,0,0,0,0,0
5301,nagaland,mokokchung,2008,0,0,0,0,0,0,0,0,0,0,0
5302,nagaland,mon,2008,0,0,0,0,0,0,0,0,0,0,0
5303,nagaland,peren,2008,0,0,0,0,0,0,0,0,0,0,0
5304,nagaland,phek,2008,0,0,0,0,0,0,0,0,0,0,0
5305,nagaland,tuensang,2008,0,0,0,0,0,0,0,0,0,0,0
5306,nagaland,wokha,2008,0,0,0,0,0,0,0,0,0,0,0
5307,nagaland,zunheboto,2008,0,0,0,0,0,0,0,0,0,0,0
5308,odisha,angul,2008,2,2,0,0,0,1,0,3,0,79,87
5309,odisha,balasore,2008,1,4,0,0,0,1,53,0,0,7,66
5310,odisha,baragarh,2008,3,1,1,0,0,0,38,0,0,0,43
5311,odisha,berhampur,2008,0,0,0,0,0,0,0,18,0,18,36
5312,odisha,bhadrak,2008,0,0,0,0,0,0,30,63,0,36,129
5313,odisha,bolangir,2008,2,2,2,0,3,2,2,0,0,22,35
5314,odisha,boudh,2008,1,0,0,0,0,0,10,16,0,14,41
5315,odisha,cuttack,2008,0,2,0,0,0,1,0,56,0,116,175
5316,odisha,dcp bbsr,2008,0,0,0,0,0,0,33,54,0,14,101
5317,odisha,dcp ctc,2008,0,6,16,6,0,0,0,0,0,0,28
5318,odisha,deogarh,2008,0,1,0,0,0,0,6,0,0,0,7
5319,odisha,dhenkanal,2008,0,2,3,0,0,2,24,78,0,47,156
5320,odisha,gajapati,2008,0,0,0,0,0,0,0,5,0,5,10
5321,odisha,ganjam,2008,1,4,2,0,1,3,33,55,0,0,99
5322,odisha,jagatsinghpur,2008,0,0,0,0,0,0,0,0,0,39,39
5323,odisha,jajpur,2008,0,0,0,0,0,0,0,55,0,55,110
5324,odisha,jharsuguda,2008,0,1,0,0,0,0,7,0,0,6,14
5325,odisha,kalahandi,2008,2,2,1,0,0,1,1,0,0,23,30
5326,odisha,kandhamal,2008,0,2,0,0,0,0,0,8,0,6,16
5327,odisha,kendrapara,2008,0,0,0,0,0,0,0,0,0,0,0
5328,odisha,keonjhar,2008,0,1,0,0,0,0,0,0,0,0,1
5329,odisha,khurda,2008,0,0,0,0,0,0,0,36,0,36,72
5330,odisha,koraput,2008,2,3,0,0,0,0,0,9,0,0,14
5331,odisha,malkangir,2008,0,1,0,0,0,0,1,6,0,4,12
5332,odisha,mayurbhanj,2008,0,1,0,0,0,0,0,0,0,27,28
5333,odisha,nayagarh,2008,0,1,0,0,0,0,42,43,0,0,86
5334,odisha,nowrangpur,2008,1,0,0,0,0,0,0,13,0,8,22
5335,odisha,nuapada,2008,0,2,3,0,0,0,10,22,0,22,59
5336,odisha,puri,2008,1,2,3,1,0,3,4,105,0,91,210
5337,odisha,rayagada,2008,0,0,0,0,0,0,0,7,0,0,7
5338,odisha,rourkela,2008,0,3,0,0,0,0,2,0,0,2,7
5339,odisha,sambalpur,2008,0,1,0,0,0,0,8,25,0,16,50
5340,odisha,sonepur,2008,0,0,0,0,0,0,11,23,0,0,34
5341,odisha,srp(cuttack),2008,0,0,1,0,0,0,0,2,0,1,4
5342,odisha,srp(rourkela),2008,0,0,0,0,0,0,0,0,0,0,0
5343,odisha,sundargarh,2008,1,4,0,0,0,0,3,0,0,0,8
5344,punjab,amritsar,2008,0,1,0,0,0,0,0,5,0,0,6
5345,punjab,amritsar rural,2008,0,0,0,0,0,0,0,2,0,1,3
5346,punjab,barnala,2008,0,0,0,0,0,0,0,1,0,1,2
5347,punjab,batala,2008,0,0,0,0,0,0,0,1,0,0,1
5348,punjab,bhatinda,2008,0,0,0,0,0,0,0,2,0,0,2
5349,punjab,faridkot,2008,0,0,0,0,0,0,0,1,0,0,1
5350,punjab,fatehgarh sahib,2008,0,0,0,0,0,0,0,1,0,0,1
5351,punjab,ferozpur,2008,0,0,0,0,0,0,0,3,0,0,3
5352,punjab,g.r.p,2008,0,0,0,0,0,0,0,0,0,0,0
5353,punjab,gurdaspur,2008,0,1,1,0,0,0,0,2,0,1,5
5354,punjab,hoshiarpur,2008,0,0,0,0,0,0,1,3,0,1,5
5355,punjab,jalandhar,2008,0,0,0,0,0,0,0,13,0,1,14
5356,punjab,kapurthala,2008,0,0,0,0,0,0,0,5,0,0,5
5357,punjab,khanna,2008,0,0,0,0,0,0,0,2,0,0,2
5358,punjab,ludhiana,2008,0,0,0,0,0,0,0,6,0,0,6
5359,punjab,ludhiana rural,2008,0,0,0,0,0,0,0,3,0,3,6
5360,punjab,mansa,2008,0,0,0,0,0,0,0,2,0,1,3
5361,punjab,moga,2008,0,2,0,0,0,0,2,1,0,0,5
5362,punjab,muktsar,2008,0,0,0,0,0,0,0,3,0,3,6
5363,punjab,patiala,2008,0,0,0,0,0,0,0,7,0,0,7
5364,punjab,ropar,2008,0,1,0,0,0,0,0,0,0,0,1
5365,punjab,sangrur,2008,0,0,0,0,0,0,0,7,0,1,8
5366,punjab,sas ngr,2008,0,0,0,0,0,0,0,4,0,0,4
5367,punjab,sbs nagar,2008,0,0,0,0,0,0,0,2,0,0,2
5368,punjab,tarn taran,2008,0,0,0,0,0,0,0,3,0,0,3
5369,rajasthan,ajmer,2008,1,5,4,0,0,0,1,3,0,101,115
5370,rajasthan,alwar,2008,5,13,0,0,0,7,0,4,0,221,250
5371,rajasthan,banswara,2008,0,0,0,0,0,0,10,0,0,2,12
5372,rajasthan,baran,2008,0,3,2,0,0,0,6,4,0,40,55
5373,rajasthan,barmer,2008,0,2,0,0,0,1,0,3,0,145,151
5374,rajasthan,bharatpur,2008,3,12,0,0,0,5,3,0,0,416,439
5375,rajasthan,bhilwara,2008,2,6,0,0,0,2,1,4,0,91,106
5376,rajasthan,bikaner,2008,2,10,0,0,0,2,3,0,0,136,153
5377,rajasthan,bundi,2008,0,1,1,0,0,0,4,2,0,64,72
5378,rajasthan,chittorgarh,2008,1,3,2,0,0,2,0,2,0,93,103
5379,rajasthan,churu,2008,4,9,4,0,0,0,122,2,0,22,163
5380,rajasthan,dausa,2008,2,3,2,0,0,0,0,0,0,95,102
5381,rajasthan,dholpur,2008,3,3,2,0,0,0,22,0,0,137,167
